Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
633,-17.8251,-0.1151,-17.9402
634,-17.861,0.1791,-17.681900000000002
635,-19.5185,1.2027,-18.3158
636,-21.2881,1.6264,-19.6617
637,-15.9778,-0.5885,-16.566300000000002
638,-17.629,0.1636,-17.465400000000002
639,-21.7379,3.1088,-18.6291
640,-20.2905,1.353,-18.9375
641,-21.9895,3.0494,-18.9401
642,-20.2032,0.4388,-19.7644
643,-19.8758,1.0918,-18.784000000000002
644,-16.8428,-0.4565,-17.2993
645,-19.7914,1.129,-18.662399999999998
646,-18.5557,0.9028,-17.652900000000002
647,-16.6087,-0.7019,-17.310599999999997
648,-15.5799,-0.7283,-16.3082
649,-20.2429,0.6642,-19.578699999999998
650,-19.9775,1.714,-18.2635
651,-19.1306,0.3486,-18.782
652,-19.7144,0.7682,-18.9462
653,-17.2231,0.1348,-17.0883
654,-22.6525,2.2453,-20.4072
655,-20.6964,0.9882,-19.7082
656,-15.5712,0.5455,-15.025699999999999
657,-16.8839,-0.3343,-17.2182
658,-16.3456,0.1173,-16.2283
659,-15.8107,-0.7759,-16.5866
660,-18.4029,-0.2617,-18.6646
661,-19.8972,1.0262,-18.871000000000002
662,-18.0423,0.3712,-17.671100000000003
663,-23.2299,3.5138,-19.7161
664,-19.6312,0.563,-19.0682
665,-20.9193,1.1045,-19.814799999999998
666,-22.1481,2.6423,-19.5058
667,-19.2939,0.5155,-18.7784
668,-16.9501,-0.4011,-17.3512
669,-18.7967,0.517,-18.279700000000002
670,-17.1634,-0.2076,-17.371
671,-15.8937,-0.5716,-16.4653
672,-20.6325,1.3214,-19.3111
673,-19.5724,0.9527,-18.619699999999998
674,-19.4451,1.8082,-17.6369
675,-17.8758,0.0436,-17.8322
676,-19.2444,0.5455,-18.6989
677,-19.4588,0.3497,-19.1091
678,-19.583,1.0711,-18.511899999999997
679,-17.5173,-0.4351,-17.952399999999997
680,-16.5163,-0.6194,-17.1357
681,-17.0808,-0.5043,-17.5851
682,-17.9049,-0.4358,-18.340700000000002
683,-18.5018,0.3029,-18.1989
684,-17.6214,-0.1878,-17.8092
685,-18.8054,-0.2547,-19.0601
686,-18.9545,0.3511,-18.6034
687,-16.8013,-0.5177,-17.319000000000003
688,-19.4819,0.9727,-18.5092
