Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
490,-45.6947,0.3002,-45.3945
491,-51.4095,0.8672,-50.542300000000004
492,-39.4169,-0.024,-39.4409
493,-43.6363,0.1746,-43.4617
494,-52.4911,0.918,-51.573100000000004
495,-52.4083,0.7961,-51.612199999999994
496,-58.8736,1.8859,-56.987700000000004
497,-57.5522,1.7819,-55.7703
498,-47.0853,0.2845,-46.800799999999995
499,-47.832,0.6659,-47.1661
500,-56.3236,1.3195,-55.0041
501,-57.478,2.2663,-55.2117
502,-48.9212,0.7161,-48.2051
503,-47.8832,0.2663,-47.6169
504,-49.7079,0.5955,-49.1124
505,-61.2123,2.8367,-58.3756
506,-56.1569,1.0566,-55.1003
507,-59.8292,2.764,-57.0652
508,-48.5814,0.5095,-48.0719
509,-50.4672,0.5871,-49.8801
510,-47.1896,0.5351,-46.6545
511,-56.7764,2.3524,-54.424
512,-43.8929,0.0992,-43.793699999999994
513,-55.3307,1.9806,-53.3501
514,-48.1336,0.4602,-47.6734
515,-46.9311,0.1597,-46.7714
516,-48.3509,0.5923,-47.7586
517,-56.5409,1.3039,-55.237
518,-53.0001,0.7643,-52.235800000000005
519,-50.8723,0.9198,-49.9525
520,-52.1685,0.9104,-51.2581
521,-54.4605,2.1617,-52.2988
522,-46.8535,0.4496,-46.4039
523,-48.5494,0.4645,-48.0849
524,-53.3011,0.7264,-52.5747
525,-51.8496,0.9413,-50.908300000000004
526,-53.7674,1.0645,-52.7029
527,-51.2591,0.9261,-50.333
528,-52.1354,0.9968,-51.1386
529,-50.3778,0.7845,-49.5933
530,-53.9199,1.8536,-52.0663
531,-48.3601,0.5021,-47.858000000000004
532,-58.1964,2.4542,-55.7422
533,-55.479,1.3854,-54.0936
534,-45.0838,1.1923,-43.89149999999999
535,-44.9216,0.0886,-44.833
536,-51.1516,0.7421,-50.4095
537,-54.6866,2.1067,-52.579899999999995
538,-51.9349,1.3205,-50.614399999999996
539,-55.0409,1.3114,-53.7295
540,-52.4902,0.6247,-51.865500000000004
541,-46.0078,0.6367,-45.371100000000006
542,-55.3949,1.7096,-53.6853
543,-48.3364,0.6633,-47.6731
544,-52.6759,1.2015,-51.474399999999996
545,-44.2426,0.3132,-43.9294
546,-56.3969,1.3351,-55.061800000000005
547,-50.8186,0.7688,-50.049800000000005
548,-57.2631,2.609,-54.6541
549,-44.0094,0.2217,-43.7877
550,-49.6193,0.8556,-48.7637
551,-57.9487,1.649,-56.2997
552,-41.4792,0.0261,-41.4531
553,-59.4731,2.4333,-57.0398
554,-44.6163,0.2345,-44.381800000000005
555,-58.0793,1.8142,-56.265100000000004
556,-45.8693,0.1995,-45.6698
557,-58.57,1.7034,-56.8666
558,-52.6096,2.0479,-50.5617
559,-56.6222,2.0177,-54.6045
560,-57.0877,2.381,-54.7067
561,-57.9244,1.8136,-56.1108
562,-61.7145,3.3259,-58.388600000000004
563,-60.467,2.2575,-58.2095
564,-54.2845,1.4326,-52.8519
565,-50.0966,0.7739,-49.322700000000005
566,-52.3446,0.929,-51.4156
567,-55.9951,1.4393,-54.5558
568,-49.2251,0.5809,-48.6442
569,-54.8873,1.6399,-53.247400000000006
570,-53.5853,1.0375,-52.547799999999995
571,-55.1519,0.9436,-54.208299999999994
572,-43.2662,0.0785,-43.1877
573,-54.6263,1.214,-53.4123
574,-58.6958,1.8188,-56.876999999999995
575,-50.0655,0.3653,-49.7002
576,-46.342,0.7359,-45.6061
577,-50.9468,0.7756,-50.171200000000006
578,-59.1164,2.3713,-56.7451
579,-52.8954,1.3556,-51.5398
580,-54.481,1.4545,-53.0265
581,-49.3348,0.8348,-48.5
582,-43.9108,0.2206,-43.690200000000004
583,-55.0935,1.2921,-53.8014
584,-55.0586,1.6398,-53.4188
585,-45.2174,0.0877,-45.1297
586,-49.7392,0.5909,-49.1483
587,-49.7521,0.3613,-49.3908
588,-39.6053,0.018,-39.5873
589,-47.4443,0.7247,-46.7196
590,-55.1974,2.55,-52.647400000000005
